Time [s],MOSI Schwarz,Data grün
5.469829583,0,1
5.469845083,0,0
5.469993000,0,1
5.470002000,1,1
5.470828750,1,0
5.470976583,1,1
5.470985417,0,1
5.471000917,0,0
5.471148833,0,1
5.471157833,1,1
5.471992167,1,0
5.472140000,1,1
5.472148917,0,1
5.472164333,0,0
5.472312250,0,1
5.472321250,1,1
5.473156000,1,0
5.473303833,1,1
5.473312667,0,1
5.473328167,0,0
5.473476083,0,1
5.473485167,1,1
5.474319333,1,0
5.474467167,1,1
5.474476000,0,1
5.474491500,0,0
5.474639417,0,1
5.474648500,1,1
5.475482917,1,0
5.475630750,1,1
5.475639583,0,1
5.475655083,0,0
5.475803000,0,1
5.475812000,1,1
5.476646250,1,0
5.476794083,1,1
5.476802917,0,1
5.476818417,0,0
5.476966333,0,1
5.476975333,1,1
5.477810000,1,0
5.477957833,1,1
5.477966750,0,1
5.477982167,0,0
5.478130083,0,1
5.478139167,1,1
5.478973667,1,0
5.479121500,1,1
5.479130333,0,1
5.479145833,0,0
5.479293750,0,1
5.479302750,1,1
5.486415917,1,0
5.486563750,1,1
5.486572667,0,1
5.486588083,0,0
5.486736000,0,1
5.486745083,1,1
5.487571583,1,0
5.487719500,1,1
5.487728333,0,1
5.487743750,0,0
5.487891667,0,1
5.487900750,1,1
5.488735000,1,0
5.488882833,1,1
5.488891667,0,1
5.488907167,0,0
5.489055083,0,1
5.489064083,1,1
5.489898833,1,0
5.490046667,1,1
5.490055500,0,1
5.490071000,0,0
5.490218917,0,1
5.490227917,1,1
5.491062083,1,0
5.491209917,1,1
5.491218750,0,1
5.491234250,0,0
5.491382167,0,1
5.491391167,1,1
5.492225417,1,0
5.492373250,1,1
5.492382083,0,1
5.492397583,0,0
5.492545500,0,1
5.492554500,1,1
5.493388917,1,0
5.493536833,1,1
5.493545667,0,1
5.493561167,0,0
5.493709083,0,1
5.493718000,1,1
5.494552500,1,0
5.494700333,1,1
5.494709167,0,1
5.494724667,0,0
5.494872583,0,1
5.494881583,1,1
5.495715833,1,0
5.495863667,1,1
5.495872500,0,1
5.495888000,0,0
5.496035917,0,1
5.496044917,1,1
5.503158750,1,0
5.503306583,1,1
5.503315417,0,1
5.503330917,0,0
5.503478833,0,1
5.503487833,1,1
5.504314417,1,0
5.504462333,1,1
5.504471167,0,1
5.504486667,0,0
5.504634583,0,1
5.504643583,1,1
5.505477667,1,0
5.505625500,1,1
5.505634333,0,1
5.505649833,0,0
5.505797750,0,1
5.505806833,1,1
5.506653000,1,0
5.506800833,1,1
5.506809750,0,1
5.506825167,0,0
5.506973083,0,1
5.506982083,1,1
5.507816333,1,0
5.507964250,1,1
5.507973083,0,1
5.507988500,0,0
5.508136417,0,1
5.508145500,1,1
5.508979917,1,0
5.509127833,1,1
5.509136667,0,1
5.509152167,0,0
5.509300083,0,1
5.509309083,1,1
5.510143167,1,0
5.510291000,1,1
5.510299833,0,1
5.510315333,0,0
5.510463250,0,1
5.510472250,1,1
5.511306917,1,0
5.511454750,1,1
5.511463583,0,1
5.511479083,0,0
5.511627000,0,1
5.511636000,1,1
5.512470500,1,0
5.512618333,1,1
5.512627250,0,1
5.512642750,0,0
5.512790583,0,1
5.512799583,1,1
5.519901417,1,0
5.520049250,1,1
5.520058083,0,1
5.520073583,0,0
5.520221500,0,1
5.520230500,1,1
5.521056917,1,0
5.521204750,1,1
5.521213667,0,1
5.521229167,0,0
5.521377083,0,1
5.521386083,1,1
5.522220417,1,0
5.522368250,1,1
5.522377083,0,1
5.522392500,0,0
5.522540417,0,1
5.522549500,1,1
5.523384000,1,0
5.523531833,1,1
5.523540667,0,1
5.523556083,0,0
5.523704000,0,1
5.523713000,1,1
5.524547500,1,0
5.524695333,1,1
5.524704250,0,1
5.524719667,0,0
5.524867583,0,1
5.524876583,1,1
5.525710917,1,0
5.525858750,1,1
5.525867583,0,1
5.525883000,0,0
5.526030917,0,1
5.526040000,1,1
5.526874667,1,0
5.527022500,1,1
5.527031333,0,1
5.527046833,0,0
5.527194750,0,1
5.527203750,1,1
5.528037833,1,0
5.528185750,1,1
5.528194583,0,1
5.528210000,0,0
5.528357917,0,1
5.528366917,1,1
5.529201417,1,0
5.529349250,1,1
5.529358083,0,1
5.529373500,0,0
5.529521417,0,1
5.529530417,1,1
5.536643833,1,0
5.536791667,1,1
5.536800500,0,1
5.536816000,0,0
5.536963917,0,1
5.536972917,1,1
5.537799667,1,0
5.537947500,1,1
5.537956417,0,1
5.537971917,0,0
5.538119750,0,1
5.538128833,1,1
5.538963167,1,0
5.539111000,1,1
5.539119833,0,1
5.539135333,0,0
5.539283250,0,1
5.539292250,1,1
5.540149583,1,0
5.540297417,1,1
5.540306333,0,1
5.540321833,0,0
5.540469750,0,1
5.540478750,1,1
5.541313000,1,0
5.541460833,1,1
5.541469667,0,1
5.541485167,0,0
5.541633083,0,1
5.541642167,1,1
5.542476583,1,0
5.542624500,1,1
5.542633333,0,1
5.542648750,0,0
5.542796667,0,1
5.542805750,1,1
5.543639917,1,0
5.543787750,1,1
5.543796667,0,1
5.543812167,0,0
5.543960000,0,1
5.543969083,1,1
5.544803917,1,0
5.544951750,1,1
5.544960583,0,1
5.544976083,0,0
5.545124000,0,1
5.545133000,1,1
5.545967000,1,0
5.546114833,1,1
5.546123750,0,1
5.546139250,0,0
5.546287167,0,1
5.546296167,1,1
5.553386833,1,0
5.553534667,1,1
5.553543500,0,1
5.553559000,0,0
5.553706917,0,1
5.553716000,1,1
5.554542417,1,0
5.554690250,1,1
5.554699083,0,1
5.554714583,0,0
5.554862500,0,1
5.554871583,1,1
5.555705833,1,0
5.555853667,1,1
5.555862500,0,1
5.555878000,0,0
5.556025833,0,1
5.556034917,1,1
5.556885000,1,0
5.557032833,1,1
5.557041667,0,1
5.557057167,0,0
5.557205083,0,1
5.557214083,1,1
5.558048250,1,0
5.558196167,1,1
5.558205000,0,1
5.558220417,0,0
5.558368333,0,1
5.558377333,1,1
5.559211833,1,0
5.559359667,1,1
5.559368583,0,1
5.559384000,0,0
5.559531917,0,1
5.559540917,1,1
5.560375000,1,0
5.560522833,1,1
5.560531667,0,1
5.560547167,0,0
5.560695083,0,1
5.560704167,1,1
5.561538917,1,0
5.561686750,1,1
5.561695667,0,1
5.561711083,0,0
5.561859000,0,1
5.561868000,1,1
5.562702500,1,0
5.562850333,1,1
5.562859250,0,1
5.562874667,0,0
5.563022583,0,1
5.563031583,1,1
5.570129583,1,0
5.570277417,1,1
5.570286250,0,1
5.570301750,0,0
5.570449583,0,1
5.570458667,1,1
5.571285083,1,0
5.571432917,1,1
5.571441750,0,1
5.571457250,0,0
5.571605167,0,1
5.571614250,1,1
5.572448667,1,0
5.572596500,1,1
5.572605333,0,1
5.572620833,0,0
5.572768750,0,1
5.572777750,1,1
5.573627917,1,0
5.573775833,1,1
5.573784667,0,1
5.573800167,0,0
5.573948083,0,1
5.573957083,1,1
5.574790833,1,0
5.574938667,1,1
5.574947583,0,1
5.574963000,0,0
5.575110917,0,1
5.575119917,1,1
5.575954417,1,0
5.576102250,1,1
5.576111083,0,1
5.576126500,0,0
5.576274417,0,1
5.576283500,1,1
5.577118167,1,0
5.577266000,1,1
5.577274833,0,1
5.577290333,0,0
5.577438250,0,1
5.577447250,1,1
5.578281333,1,0
5.578429167,1,1
5.578438083,0,1
5.578453500,0,0
5.578601417,0,1
5.578610417,1,1
5.579444833,1,0
5.579592750,1,1
5.579601583,0,1
5.579617000,0,0
5.579764917,0,1
5.579773917,1,1
5.586872000,1,0
5.587019833,1,1
5.587028667,0,1
5.587044167,0,0
5.587192083,0,1
5.587201083,1,1
5.588128167,1,0
5.588276000,1,1
5.588284833,0,1
5.588300333,0,0
5.588448250,0,1
5.588457250,1,1
5.589290500,1,0
5.589438333,1,1
5.589447167,0,1
5.589462667,0,0
5.589610583,0,1
5.589619583,1,1
5.590454083,1,0
5.590601917,1,1
5.590610833,0,1
5.590626250,0,0
5.590774167,0,1
5.590783167,1,1
5.591617583,1,0
5.591765417,1,1
5.591774250,0,1
5.591789750,0,0
5.591937667,0,1
5.591946667,1,1
5.592781083,1,0
5.592928917,1,1
5.592937750,0,1
5.592953250,0,0
5.593101167,0,1
5.593110250,1,1
5.593944500,1,0
5.594092250,1,1
5.594101167,0,1
5.594116667,0,0
5.594264583,0,1
5.594273583,1,1
5.595108417,1,0
5.595256250,1,1
5.595265083,0,1
5.595280583,0,0
5.595428500,0,1
5.595437500,1,1
5.596271500,1,0
5.596419333,1,1
5.596428167,0,1
5.596443667,0,0
5.596591583,0,1
5.596600667,1,1
5.603615000,1,0
5.603762833,1,1
5.603771750,0,1
5.603787167,0,0
5.603935083,0,1
5.603944083,1,1
5.604770500,1,0
5.604918333,1,1
5.604927250,0,1
5.604942667,0,0
5.605090583,0,1
5.605099583,1,1
5.605934000,1,0
5.606081833,1,1
5.606090667,0,1
5.606106167,0,0
5.606254083,0,1
5.606263167,1,1
5.607097917,1,0
5.607245750,1,1
5.607254583,0,1
5.607270083,0,0
5.607418000,0,1
5.607427000,1,1
5.608261000,1,0
5.608408833,1,1
5.608417667,0,1
5.608433167,0,0
5.608581083,0,1
5.608590083,1,1
5.609424667,1,0
5.609572500,1,1
5.609581333,0,1
5.609596833,0,0
5.609744750,0,1
5.609753750,1,1
5.610588083,1,0
5.610735917,1,1
5.610744750,0,1
5.610760250,0,0
5.610908167,0,1
5.610917250,1,1
5.611751833,1,0
5.611899667,1,1
5.611908500,0,1
5.611924000,0,0
5.612071917,0,1
5.612081000,1,1
5.612915417,1,0
5.613063333,1,1
5.613072083,0,1
5.613087583,0,0
5.613235500,0,1
5.613244583,1,1
5.620357833,1,0
5.620505667,1,1
5.620514500,0,1
5.620530000,0,0
5.620677917,0,1
5.620686917,1,1
5.621513417,1,0
5.621661250,1,1
5.621670167,0,1
5.621685583,0,0
5.621833500,0,1
5.621842500,1,1
5.622676750,1,0
5.622824583,1,1
5.622833417,0,1
5.622848833,0,0
5.622996750,0,1
5.623005833,1,1
5.623840583,1,0
5.623988417,1,1
5.623997250,0,1
5.624012750,0,0
5.624160667,0,1
5.624169667,1,1
5.625003667,1,0
5.625151583,1,1
5.625160333,0,1
5.625175833,0,0
5.625323750,0,1
5.625332833,1,1
5.626167250,1,0
5.626315167,1,1
5.626324000,0,1
5.626339500,0,0
5.626487417,0,1
5.626496417,1,1
5.627330667,1,0
5.627478500,1,1
5.627487333,0,1
5.627502833,0,0
5.627650750,0,1
5.627659750,1,1
5.628494583,1,0
5.628642417,1,1
5.628651250,0,1
5.628666750,0,0
5.628814583,0,1
5.628823667,1,1
5.629658167,1,0
5.629806000,1,1
5.629814917,0,1
5.629830333,0,0
5.629978250,0,1
5.629987250,1,1
5.637100417,1,0
5.637248333,1,1
5.637257167,0,1
5.637272583,0,0
5.637420500,0,1
5.637429500,1,1
5.638256000,1,0
5.638403833,1,1
5.638412667,0,1
5.638428167,0,0
5.638576083,0,1
5.638585167,1,1
5.639419417,1,0
5.639567250,1,1
5.639576167,0,1
5.639591583,0,0
5.639739500,0,1
5.639748583,1,1
5.640583167,1,0
5.640730917,1,1
5.640739833,0,1
5.640755333,0,0
5.640903250,0,1
5.640912250,1,1
5.641746500,1,0
5.641894417,1,1
5.641903250,0,1
5.641918750,0,0
5.642066667,0,1
5.642075667,1,1
5.642910000,1,0
5.643057833,1,1
5.643066750,0,1
5.643082250,0,0
5.643230167,0,1
5.643239167,1,1
5.644073500,1,0
5.644221333,1,1
5.644230167,0,1
5.644245667,0,0
5.644393583,0,1
5.644402667,1,1
5.645237250,1,0
5.645385083,1,1
5.645394000,0,1
5.645409417,0,0
5.645557333,0,1
5.645566417,1,1
5.646400917,1,0
5.646548750,1,1
5.646557583,0,1
5.646573083,0,0
5.646721000,0,1
5.646730000,1,1
5.653843167,1,0
5.653991000,1,1
5.653999917,0,1
5.654015333,0,0
5.654163250,0,1
5.654172333,1,1
5.654999000,1,0
5.655146833,1,1
5.655155667,0,1
5.655171167,0,0
5.655319083,0,1
5.655328083,1,1
5.656162167,1,0
5.656310000,1,1
5.656318917,0,1
5.656334333,0,0
5.656482250,0,1
5.656491250,1,1
5.657326167,1,0
5.657474000,1,1
5.657482833,0,1
5.657498333,0,0
5.657646250,0,1
5.657655250,1,1
5.658489583,1,0
5.658637500,1,1
5.658646333,0,1
5.658661750,0,0
5.658809667,0,1
5.658818667,1,1
5.659652750,1,0
5.659800583,1,1
5.659809417,0,1
5.659824917,0,0
5.659972833,0,1
5.659981833,1,1
5.660816083,1,0
5.660964000,1,1
5.660972833,0,1
5.660988250,0,0
5.661136167,0,1
5.661145250,1,1
5.661980000,1,0
5.662127833,1,1
5.662136750,0,1
5.662152167,0,0
5.662300083,0,1
5.662309083,1,1
5.663143667,1,0
5.663291500,1,1
5.663300333,0,1
5.663315750,0,0
5.663463667,0,1
5.663472750,1,1
5.670585917,1,0
5.670733750,1,1
5.670742667,0,1
5.670758083,0,0
5.670906000,0,1
5.670915000,1,1
5.671741417,1,0
5.671889250,1,1
5.671898083,0,1
5.671913583,0,0
5.672061500,0,1
5.672070500,1,1
5.672904917,1,0
5.673052750,1,1
5.673061583,0,1
5.673077083,0,0
5.673225000,0,1
5.673234083,1,1
5.674068583,1,0
5.674216417,1,1
5.674225250,0,1
5.674240750,0,0
5.674388667,0,1
5.674397667,1,1
5.675232000,1,0
5.675379917,1,1
5.675388750,0,1
5.675404167,0,0
5.675552083,0,1
5.675561167,1,1
5.676395500,1,0
5.676543333,1,1
5.676552167,0,1
5.676567667,0,0
5.676715583,0,1
5.676724667,1,1
5.677558833,1,0
5.677706667,1,1
5.677715500,0,1
5.677731000,0,0
5.677878917,0,1
5.677887917,1,1
5.678722750,1,0
5.678870583,1,1
5.678879417,0,1
5.678894917,0,0
5.679042833,0,1
5.679051917,1,1
5.679886333,1,0
5.680034167,1,1
5.680043000,0,1
5.680058500,0,0
5.680206417,0,1
5.680215500,1,1
5.687328667,1,0
5.687476500,1,1
5.687485333,0,1
5.687500833,0,0
5.687648750,0,1
5.687657833,1,1
5.688484083,1,0
5.688632000,1,1
5.688640833,0,1
5.688656333,0,0
5.688804250,0,1
5.688813250,1,1
5.689647667,1,0
5.689795500,1,1
5.689804333,0,1
5.689819750,0,0
5.689967667,0,1
5.689976750,1,1
5.690811250,1,0
5.690959083,1,1
5.690967917,0,1
5.690983333,0,0
5.691131250,0,1
5.691140250,1,1
5.691974917,1,0
5.692122750,1,1
5.692131667,0,1
5.692147167,0,0
5.692295000,0,1
5.692304083,1,1
5.693138167,1,0
5.693286083,1,1
5.693294917,0,1
5.693310333,0,0
5.693458250,0,1
5.693467333,1,1
5.694301500,1,0
5.694449417,1,1
5.694458250,0,1
5.694473750,0,0
5.694621667,0,1
5.694630667,1,1
5.695465500,1,0
5.695613333,1,1
5.695622167,0,1
5.695637583,0,0
5.695785500,0,1
5.695794583,1,1
5.696629083,1,0
5.696776917,1,1
5.696785750,0,1
5.696801167,0,0
5.696949083,0,1
5.696958083,1,1
5.704071417,1,0
5.704219167,1,1
5.704228083,0,1
5.704243500,0,0
5.704391417,0,1
5.704400417,1,1
5.705327500,1,0
5.705475333,1,1
5.705484250,0,1
5.705499750,0,0
5.705647667,0,1
5.705656667,1,1
5.706489583,1,0
5.706637417,1,1
5.706646250,0,1
5.706661750,0,0
5.706809667,0,1
5.706818667,1,1
5.707653250,1,0
5.707801083,1,1
5.707810000,0,1
5.707825500,0,0
5.707973417,0,1
5.707982417,1,1
5.708816667,1,0
5.708964500,1,1
5.708973333,0,1
5.708988833,0,0
5.709136750,0,1
5.709145833,1,1
5.709980333,1,0
5.710128167,1,1
5.710137083,0,1
5.710152500,0,0
5.710300417,0,1
5.710309417,1,1
5.711144000,1,0
5.711291833,1,1
5.711300667,0,1
5.711316167,0,0
5.711464083,0,1
5.711473083,1,1
5.712307083,1,0
5.712455000,1,1
5.712463833,0,1
5.712479333,0,0
5.712627250,0,1
5.712636250,1,1
5.713470667,1,0
5.713618500,1,1
5.713627417,0,1
5.713642917,0,0
5.713790833,0,1
5.713799833,1,1
5.720813833,1,0
5.720961667,1,1
5.720970500,0,1
5.720986000,0,0
5.721133917,0,1
5.721142917,1,1
5.721969583,1,0
5.722117417,1,1
5.722126333,0,1
5.722141750,0,0
5.722289667,0,1
5.722298667,1,1
5.723133083,1,0
5.723280917,1,1
5.723289750,0,1
5.723305250,0,0
5.723453083,0,1
5.723462167,1,1
5.724296833,1,0
5.724444667,1,1
5.724453583,0,1
5.724469000,0,0
5.724616917,0,1
5.724625917,1,1
5.725460250,1,0
5.725608083,1,1
5.725616917,0,1
5.725632333,0,0
5.725780250,0,1
5.725789333,1,1
5.726623833,1,0
5.726771750,1,1
5.726780583,0,1
5.726796083,0,0
5.726944000,0,1
5.726953000,1,1
5.727787083,1,0
5.727934917,1,1
5.727943750,0,1
5.727959250,0,0
5.728107167,0,1
5.728116167,1,1
5.728951000,1,0
5.729098917,1,1
5.729107750,0,1
5.729123167,0,0
5.729271083,0,1
5.729280083,1,1
5.730114083,1,0
5.730261917,1,1
5.730270833,0,1
5.730286250,0,0
5.730434167,0,1
5.730443167,1,1
5.737556917,1,0
5.737704750,1,1
5.737713583,0,1
5.737729000,0,0
5.737876917,0,1
5.737885917,1,1
5.738712333,1,0
5.738860167,1,1
5.738869000,0,1
5.738884500,0,0
5.739032417,0,1
5.739041500,1,1
5.739875750,1,0
5.740023667,1,1
5.740032500,0,1
5.740047917,0,0
5.740195833,0,1
5.740204833,1,1
5.741039417,1,0
5.741187250,1,1
5.741196083,0,1
5.741211583,0,0
5.741359500,0,1
5.741368583,1,1
5.742202917,1,0
5.742350750,1,1
5.742359583,0,1
5.742375083,0,0
5.742523000,0,1
5.742532000,1,1
5.743366333,1,0
5.743514167,1,1
5.743523083,0,1
5.743538583,0,0
5.743686500,0,1
5.743695500,1,1
5.744529833,1,0
5.744677750,1,1
5.744686583,0,1
5.744702000,0,0
5.744849917,0,1
5.744859000,1,1
5.745693583,1,0
5.745841500,1,1
5.745850333,0,1
5.745865833,0,0
5.746013667,0,1
5.746022750,1,1
5.746857250,1,0
5.747005083,1,1
5.747013917,0,1
5.747029417,0,0
5.747177333,0,1
5.747186333,1,1
5.754299500,1,0
5.754447417,1,1
5.754456250,0,1
5.754471667,0,0
5.754619583,0,1
5.754628667,1,1
5.755455083,1,0
5.755602917,1,1
5.755611750,0,1
5.755627250,0,0
5.755775167,0,1
5.755784167,1,1
5.756618500,1,0
5.756766333,1,1
5.756775250,0,1
5.756790667,0,0
5.756938583,0,1
5.756947667,1,1
5.757782083,1,0
5.757929917,1,1
5.757938750,0,1
5.757954250,0,0
5.758102167,0,1
5.758111250,1,1
5.758945667,1,0
5.759093500,1,1
5.759102333,0,1
5.759117833,0,0
5.759265750,0,1
5.759274833,1,1
5.760109000,1,0
5.760256833,1,1
5.760265750,0,1
5.760281167,0,0
5.760429083,0,1
5.760438083,1,1
5.761273000,1,0
5.761420833,1,1
5.761429667,0,1
5.761445167,0,0
5.761593083,0,1
5.761602167,1,1
5.762436167,1,0
5.762584000,1,1
5.762592917,0,1
5.762608333,0,0
5.762756250,0,1
5.762765333,1,1
5.763599833,1,0
5.763747583,1,1
5.763756500,0,1
5.763772000,0,0
5.763919917,0,1
5.763928917,1,1
5.771042000,1,0
5.771189833,1,1
5.771198750,0,1
5.771214250,0,0
5.771362083,0,1
5.771371167,1,1
5.772197750,1,0
5.772345583,1,1
5.772354417,0,1
5.772369917,0,0
5.772517833,0,1
5.772526917,1,1
5.773361417,1,0
5.773509250,1,1
5.773518167,0,1
5.773533583,0,0
5.773681500,0,1
5.773690500,1,1
5.774524750,1,0
5.774672583,1,1
5.774681417,0,1
5.774696917,0,0
5.774844833,0,1
5.774853833,1,1
5.775688417,1,0
5.775836250,1,1
5.775845083,0,1
5.775860583,0,0
5.776008500,0,1
5.776017500,1,1
5.776851833,1,0
5.776999667,1,1
5.777008500,0,1
5.777024000,0,0
5.777171917,0,1
5.777181000,1,1
5.778015167,1,0
5.778163000,1,1
5.778171917,0,1
5.778187333,0,0
5.778335250,0,1
5.778344333,1,1
5.779179083,1,0
5.779326917,1,1
5.779335833,0,1
5.779351250,0,0
5.779499167,0,1
5.779508167,1,1
5.780342667,1,0
5.780490583,1,1
5.780499417,0,1
5.780514833,0,0
5.780662750,0,1
5.780671833,1,1
5.787785000,1,0
5.787932833,1,1
5.787941667,0,1
5.787957167,0,0
5.788105083,0,1
5.788114167,1,1
5.788940500,1,0
5.789088333,1,1
5.789097167,0,1
5.789112667,0,0
5.789260583,0,1
5.789269583,1,1
5.790104000,1,0
5.790251833,1,1
5.790260667,0,1
5.790276167,0,0
5.790424000,0,1
5.790433083,1,1
5.791267500,1,0
5.791415333,1,1
5.791424167,0,1
5.791439667,0,0
5.791587583,0,1
5.791596667,1,1
5.792430917,1,0
5.792578750,1,1
5.792587667,0,1
5.792603083,0,0
5.792751000,0,1
5.792760000,1,1
5.793594583,1,0
5.793742500,1,1
5.793751250,0,1
5.793766750,0,0
5.793914667,0,1
5.793923750,1,1
5.794758333,1,0
5.794906167,1,1
5.794915000,0,1
5.794930500,0,0
5.795078417,0,1
5.795087417,1,1
5.795921500,1,0
5.796069333,1,1
5.796078167,0,1
5.796093667,0,0
5.796241583,0,1
5.796250583,1,1
5.797085000,1,0
5.797232917,1,1
5.797241750,0,1
5.797257250,0,0
5.797405167,0,1
5.797414167,1,1
5.804527417,1,0
5.804675250,1,1
5.804684083,0,1
5.804699583,0,0
5.804847500,0,1
5.804856500,1,1
5.805683250,1,0
5.805831083,1,1
5.805840000,0,1
5.805855500,0,0
5.806003417,0,1
5.806012417,1,1
5.806846750,1,0
5.806994583,1,1
5.807003417,0,1
5.807018917,0,0
5.807166833,0,1
5.807175917,1,1
5.808010333,1,0
5.808158167,1,1
5.808167000,0,1
5.808182500,0,0
5.808330417,0,1
5.808339417,1,1
5.809173750,1,0
5.809321667,1,1
5.809330500,0,1
5.809346000,0,0
5.809493917,0,1
5.809502917,1,1
5.810337583,1,0
5.810485417,1,1
5.810494250,0,1
5.810509750,0,0
5.810657667,0,1
5.810666667,1,1
5.811501167,1,0
5.811649000,1,1
5.811657917,0,1
5.811673333,0,0
5.811821250,0,1
5.811830333,1,1
5.812664333,1,0
5.812812250,1,1
5.812821000,0,1
5.812836500,0,0
5.812984417,0,1
5.812993500,1,1
5.813827917,1,0
5.813975750,1,1
5.813984667,0,1
5.814000167,0,0
5.814148083,0,1
5.814157083,1,1
5.821270167,1,0
5.821418083,1,1
5.821426917,0,1
5.821442417,0,0
5.821590333,0,1
5.821599333,1,1
5.822425917,1,0
5.822573833,1,1
5.822582667,0,1
5.822598083,0,0
5.822746000,0,1
5.822755083,1,1
5.823589500,1,0
5.823737333,1,1
5.823746167,0,1
5.823761667,0,0
5.823909583,0,1
5.823918583,1,1
5.824758583,1,0
5.824906417,1,1
5.824915250,0,1
5.824930750,0,0
5.825078667,0,1
5.825087667,1,1
5.825920500,1,0
5.826068333,1,1
5.826077167,0,1
5.826092667,0,0
5.826240583,0,1
5.826249583,1,1
5.827083750,1,0
5.827231583,1,1
5.827240500,0,1
5.827255917,0,0
5.827403833,0,1
5.827412833,1,1
5.828247583,1,0
5.828395417,1,1
5.828404333,0,1
5.828419833,0,0
5.828567750,0,1
5.828576750,1,1
5.829410750,1,0
5.829558667,1,1
5.829567500,0,1
5.829582917,0,0
5.829730833,0,1
5.829739833,1,1
5.830574333,1,0
5.830722167,1,1
5.830731000,0,1
5.830746500,0,0
5.830894417,0,1
5.830903417,1,1
5.838012833,1,0
5.838160667,1,1
5.838169583,0,1
5.838185083,0,0
5.838333000,0,1
5.838342000,1,1
5.839269083,1,0
5.839416917,1,1
5.839425750,0,1
5.839441167,0,0
5.839589083,0,1
5.839598167,1,1
5.840431333,1,0
5.840579167,1,1
5.840588000,0,1
5.840603500,0,0
5.840751417,0,1
5.840760500,1,1
5.841594833,1,0
5.841742667,1,1
5.841751500,0,1
5.841767000,0,0
5.841914917,0,1
5.841923917,1,1
5.842758417,1,0
5.842906250,1,1
5.842915167,0,1
5.842930667,0,0
5.843078583,0,1
5.843087583,1,1
5.843922167,1,0
5.844070000,1,1
5.844078833,0,1
5.844094333,0,0
5.844242250,0,1
5.844251333,1,1
5.845085750,1,0
5.845233583,1,1
5.845242417,0,1
5.845257917,0,0
5.845405833,0,1
5.845414833,1,1
5.846248917,1,0
5.846396750,1,1
5.846405667,0,1
5.846421167,0,0
5.846569083,0,1
5.846578083,1,1
5.847412417,1,0
5.847560333,1,1
5.847569167,0,1
5.847584667,0,0
5.847732583,0,1
5.847741583,1,1
5.854755583,1,0
5.854903417,1,1
5.854912333,0,1
5.854927750,0,0
5.855075667,0,1
5.855084667,1,1
5.855911500,1,0
5.856059333,1,1
5.856068167,0,1
5.856083667,0,0
5.856231583,0,1
5.856240667,1,1
5.857074917,1,0
5.857222750,1,1
5.857231667,0,1
5.857247083,0,0
5.857395000,0,1
5.857404000,1,1
5.858238750,1,0
5.858386583,1,1
5.858395417,0,1
5.858410917,0,0
5.858558833,0,1
5.858567833,1,1
5.859402250,1,0
5.859550083,1,1
5.859558917,0,1
5.859574417,0,0
5.859722333,0,1
5.859731417,1,1
5.860565583,1,0
5.860713417,1,1
5.860722333,0,1
5.860737833,0,0
5.860885750,0,1
5.860894750,1,1
5.861728833,1,0
5.861876667,1,1
5.861885500,0,1
5.861901000,0,0
5.862048917,0,1
5.862057917,1,1
5.862892667,1,0
5.863040583,1,1
5.863049417,0,1
5.863064917,0,0
5.863212750,0,1
5.863221833,1,1
5.864056333,1,0
5.864204167,1,1
5.864213000,0,1
5.864228500,0,0
5.864376417,0,1
5.864385500,1,1
5.871498583,1,0
5.871646500,1,1
5.871655333,0,1
5.871670750,0,0
5.871818667,0,1
5.871827750,1,1
5.872654417,1,0
5.872802250,1,1
5.872811083,0,1
5.872826583,0,0
5.872974500,0,1
5.872983500,1,1
5.873817583,1,0
5.873965417,1,1
5.873974333,0,1
5.873989750,0,0
5.874137667,0,1
5.874146667,1,1
5.874981250,1,0
5.875129083,1,1
5.875137917,0,1
5.875153333,0,0
5.875301250,0,1
5.875310333,1,1
5.876144750,1,0
5.876292667,1,1
5.876301500,0,1
5.876316917,0,0
5.876464833,0,1
5.876473833,1,1
5.877308333,1,0
5.877456083,1,1
5.877465000,0,1
5.877480500,0,0
5.877628333,0,1
5.877637333,1,1
5.878471500,1,0
5.878619417,1,1
5.878628250,0,1
5.878643667,0,0
5.878791583,0,1
5.878800583,1,1
5.879635417,1,0
5.879783250,1,1
5.879792167,0,1
5.879807583,0,0
5.879955500,0,1
5.879964500,1,1
5.880799083,1,0
5.880946917,1,1
5.880955750,0,1
5.880971167,0,0
5.881119083,0,1
5.881128167,1,1
5.888241333,1,0
5.888389167,1,1
5.888398083,0,1
5.888413500,0,0
5.888561417,0,1
5.888570417,1,1
5.889396833,1,0
5.889544667,1,1
5.889553500,0,1
5.889569000,0,0
5.889716917,0,1
5.889726000,1,1
5.890560417,1,0
5.890708250,1,1
5.890717083,0,1
5.890732583,0,0
5.890880500,0,1
5.890889500,1,1
5.891724167,1,0
5.891872000,1,1
5.891880833,0,1
5.891896333,0,0
5.892044250,0,1
5.892053250,1,1
5.892887417,1,0
5.893035333,1,1
5.893044167,0,1
5.893059583,0,0
5.893207500,0,1
5.893216583,1,1
5.894051083,1,0
5.894198917,1,1
5.894207750,0,1
5.894223250,0,0
5.894371167,0,1
5.894380250,1,1
5.895214333,1,0
5.895362167,1,1
5.895371000,0,1
5.895386500,0,0
5.895534417,0,1
5.895543417,1,1
5.896378250,1,0
5.896526083,1,1
5.896535000,0,1
5.896550500,0,0
5.896698417,0,1
5.896707417,1,1
5.897541333,1,0
5.897689167,1,1
